id,img_path,gt_path
TRAIN_SOURCE_0019,./train_source_image/TRAIN_SOURCE_0019.png,./train_source_gt/TRAIN_SOURCE_0019.png
TRAIN_SOURCE_0020,./train_source_image/TRAIN_SOURCE_0020.png,./train_source_gt/TRAIN_SOURCE_0020.png
TRAIN_SOURCE_0021,./train_source_image/TRAIN_SOURCE_0021.png,./train_source_gt/TRAIN_SOURCE_0021.png
TRAIN_SOURCE_0022,./train_source_image/TRAIN_SOURCE_0022.png,./train_source_gt/TRAIN_SOURCE_0022.png
TRAIN_SOURCE_0023,./train_source_image/TRAIN_SOURCE_0023.png,./train_source_gt/TRAIN_SOURCE_0023.png
TRAIN_SOURCE_0024,./train_source_image/TRAIN_SOURCE_0024.png,./train_source_gt/TRAIN_SOURCE_0024.png
TRAIN_SOURCE_0025,./train_source_image/TRAIN_SOURCE_0025.png,./train_source_gt/TRAIN_SOURCE_0025.png
TRAIN_SOURCE_0026,./train_source_image/TRAIN_SOURCE_0026.png,./train_source_gt/TRAIN_SOURCE_0026.png
TRAIN_SOURCE_0027,./train_source_image/TRAIN_SOURCE_0027.png,./train_source_gt/TRAIN_SOURCE_0027.png
TRAIN_SOURCE_0028,./train_source_image/TRAIN_SOURCE_0028.png,./train_source_gt/TRAIN_SOURCE_0028.png
TRAIN_SOURCE_0029,./train_source_image/TRAIN_SOURCE_0029.png,./train_source_gt/TRAIN_SOURCE_0029.png
TRAIN_SOURCE_0030,./train_source_image/TRAIN_SOURCE_0030.png,./train_source_gt/TRAIN_SOURCE_0030.png
TRAIN_SOURCE_0031,./train_source_image/TRAIN_SOURCE_0031.png,./train_source_gt/TRAIN_SOURCE_0031.png
TRAIN_SOURCE_0032,./train_source_image/TRAIN_SOURCE_0032.png,./train_source_gt/TRAIN_SOURCE_0032.png
TRAIN_SOURCE_0033,./train_source_image/TRAIN_SOURCE_0033.png,./train_source_gt/TRAIN_SOURCE_0033.png
TRAIN_SOURCE_0034,./train_source_image/TRAIN_SOURCE_0034.png,./train_source_gt/TRAIN_SOURCE_0034.png
TRAIN_SOURCE_0035,./train_source_image/TRAIN_SOURCE_0035.png,./train_source_gt/TRAIN_SOURCE_0035.png
TRAIN_SOURCE_0036,./train_source_image/TRAIN_SOURCE_0036.png,./train_source_gt/TRAIN_SOURCE_0036.png
TRAIN_SOURCE_0037,./train_source_image/TRAIN_SOURCE_0037.png,./train_source_gt/TRAIN_SOURCE_0037.png
TRAIN_SOURCE_0038,./train_source_image/TRAIN_SOURCE_0038.png,./train_source_gt/TRAIN_SOURCE_0038.png
TRAIN_SOURCE_0039,./train_source_image/TRAIN_SOURCE_0039.png,./train_source_gt/TRAIN_SOURCE_0039.png
TRAIN_SOURCE_0040,./train_source_image/TRAIN_SOURCE_0040.png,./train_source_gt/TRAIN_SOURCE_0040.png
TRAIN_SOURCE_0041,./train_source_image/TRAIN_SOURCE_0041.png,./train_source_gt/TRAIN_SOURCE_0041.png
TRAIN_SOURCE_0042,./train_source_image/TRAIN_SOURCE_0042.png,./train_source_gt/TRAIN_SOURCE_0042.png
TRAIN_SOURCE_0043,./train_source_image/TRAIN_SOURCE_0043.png,./train_source_gt/TRAIN_SOURCE_0043.png
TRAIN_SOURCE_0044,./train_source_image/TRAIN_SOURCE_0044.png,./train_source_gt/TRAIN_SOURCE_0044.png
TRAIN_SOURCE_0045,./train_source_image/TRAIN_SOURCE_0045.png,./train_source_gt/TRAIN_SOURCE_0045.png
TRAIN_SOURCE_0046,./train_source_image/TRAIN_SOURCE_0046.png,./train_source_gt/TRAIN_SOURCE_0046.png
TRAIN_SOURCE_0047,./train_source_image/TRAIN_SOURCE_0047.png,./train_source_gt/TRAIN_SOURCE_0047.png
TRAIN_SOURCE_0048,./train_source_image/TRAIN_SOURCE_0048.png,./train_source_gt/TRAIN_SOURCE_0048.png
TRAIN_SOURCE_0049,./train_source_image/TRAIN_SOURCE_0049.png,./train_source_gt/TRAIN_SOURCE_0049.png
TRAIN_SOURCE_0050,./train_source_image/TRAIN_SOURCE_0050.png,./train_source_gt/TRAIN_SOURCE_0050.png
TRAIN_SOURCE_0051,./train_source_image/TRAIN_SOURCE_0051.png,./train_source_gt/TRAIN_SOURCE_0051.png
TRAIN_SOURCE_0052,./train_source_image/TRAIN_SOURCE_0052.png,./train_source_gt/TRAIN_SOURCE_0052.png
TRAIN_SOURCE_0053,./train_source_image/TRAIN_SOURCE_0053.png,./train_source_gt/TRAIN_SOURCE_0053.png
TRAIN_SOURCE_0054,./train_source_image/TRAIN_SOURCE_0054.png,./train_source_gt/TRAIN_SOURCE_0054.png
TRAIN_SOURCE_0055,./train_source_image/TRAIN_SOURCE_0055.png,./train_source_gt/TRAIN_SOURCE_0055.png
TRAIN_SOURCE_0056,./train_source_image/TRAIN_SOURCE_0056.png,./train_source_gt/TRAIN_SOURCE_0056.png
TRAIN_SOURCE_0057,./train_source_image/TRAIN_SOURCE_0057.png,./train_source_gt/TRAIN_SOURCE_0057.png
TRAIN_SOURCE_0058,./train_source_image/TRAIN_SOURCE_0058.png,./train_source_gt/TRAIN_SOURCE_0058.png
TRAIN_SOURCE_0059,./train_source_image/TRAIN_SOURCE_0059.png,./train_source_gt/TRAIN_SOURCE_0059.png
TRAIN_SOURCE_0060,./train_source_image/TRAIN_SOURCE_0060.png,./train_source_gt/TRAIN_SOURCE_0060.png
TRAIN_SOURCE_0061,./train_source_image/TRAIN_SOURCE_0061.png,./train_source_gt/TRAIN_SOURCE_0061.png
TRAIN_SOURCE_0062,./train_source_image/TRAIN_SOURCE_0062.png,./train_source_gt/TRAIN_SOURCE_0062.png
TRAIN_SOURCE_0063,./train_source_image/TRAIN_SOURCE_0063.png,./train_source_gt/TRAIN_SOURCE_0063.png
TRAIN_SOURCE_0064,./train_source_image/TRAIN_SOURCE_0064.png,./train_source_gt/TRAIN_SOURCE_0064.png
TRAIN_SOURCE_0065,./train_source_image/TRAIN_SOURCE_0065.png,./train_source_gt/TRAIN_SOURCE_0065.png
TRAIN_SOURCE_0066,./train_source_image/TRAIN_SOURCE_0066.png,./train_source_gt/TRAIN_SOURCE_0066.png
TRAIN_SOURCE_0067,./train_source_image/TRAIN_SOURCE_0067.png,./train_source_gt/TRAIN_SOURCE_0067.png
TRAIN_SOURCE_0068,./train_source_image/TRAIN_SOURCE_0068.png,./train_source_gt/TRAIN_SOURCE_0068.png
TRAIN_SOURCE_0069,./train_source_image/TRAIN_SOURCE_0069.png,./train_source_gt/TRAIN_SOURCE_0069.png
TRAIN_SOURCE_0070,./train_source_image/TRAIN_SOURCE_0070.png,./train_source_gt/TRAIN_SOURCE_0070.png
TRAIN_SOURCE_0071,./train_source_image/TRAIN_SOURCE_0071.png,./train_source_gt/TRAIN_SOURCE_0071.png
TRAIN_SOURCE_0072,./train_source_image/TRAIN_SOURCE_0072.png,./train_source_gt/TRAIN_SOURCE_0072.png
TRAIN_SOURCE_0073,./train_source_image/TRAIN_SOURCE_0073.png,./train_source_gt/TRAIN_SOURCE_0073.png
TRAIN_SOURCE_0074,./train_source_image/TRAIN_SOURCE_0074.png,./train_source_gt/TRAIN_SOURCE_0074.png
TRAIN_SOURCE_0075,./train_source_image/TRAIN_SOURCE_0075.png,./train_source_gt/TRAIN_SOURCE_0075.png
TRAIN_SOURCE_0076,./train_source_image/TRAIN_SOURCE_0076.png,./train_source_gt/TRAIN_SOURCE_0076.png
TRAIN_SOURCE_0077,./train_source_image/TRAIN_SOURCE_0077.png,./train_source_gt/TRAIN_SOURCE_0077.png
TRAIN_SOURCE_0078,./train_source_image/TRAIN_SOURCE_0078.png,./train_source_gt/TRAIN_SOURCE_0078.png
TRAIN_SOURCE_0079,./train_source_image/TRAIN_SOURCE_0079.png,./train_source_gt/TRAIN_SOURCE_0079.png
TRAIN_SOURCE_0080,./train_source_image/TRAIN_SOURCE_0080.png,./train_source_gt/TRAIN_SOURCE_0080.png
TRAIN_SOURCE_0081,./train_source_image/TRAIN_SOURCE_0081.png,./train_source_gt/TRAIN_SOURCE_0081.png
TRAIN_SOURCE_0082,./train_source_image/TRAIN_SOURCE_0082.png,./train_source_gt/TRAIN_SOURCE_0082.png
TRAIN_SOURCE_0083,./train_source_image/TRAIN_SOURCE_0083.png,./train_source_gt/TRAIN_SOURCE_0083.png
TRAIN_SOURCE_0084,./train_source_image/TRAIN_SOURCE_0084.png,./train_source_gt/TRAIN_SOURCE_0084.png
TRAIN_SOURCE_0085,./train_source_image/TRAIN_SOURCE_0085.png,./train_source_gt/TRAIN_SOURCE_0085.png
TRAIN_SOURCE_0086,./train_source_image/TRAIN_SOURCE_0086.png,./train_source_gt/TRAIN_SOURCE_0086.png
TRAIN_SOURCE_0087,./train_source_image/TRAIN_SOURCE_0087.png,./train_source_gt/TRAIN_SOURCE_0087.png
TRAIN_SOURCE_0088,./train_source_image/TRAIN_SOURCE_0088.png,./train_source_gt/TRAIN_SOURCE_0088.png
TRAIN_SOURCE_0089,./train_source_image/TRAIN_SOURCE_0089.png,./train_source_gt/TRAIN_SOURCE_0089.png
TRAIN_SOURCE_0090,./train_source_image/TRAIN_SOURCE_0090.png,./train_source_gt/TRAIN_SOURCE_0090.png
TRAIN_SOURCE_0091,./train_source_image/TRAIN_SOURCE_0091.png,./train_source_gt/TRAIN_SOURCE_0091.png
TRAIN_SOURCE_0092,./train_source_image/TRAIN_SOURCE_0092.png,./train_source_gt/TRAIN_SOURCE_0092.png
TRAIN_SOURCE_0093,./train_source_image/TRAIN_SOURCE_0093.png,./train_source_gt/TRAIN_SOURCE_0093.png
TRAIN_SOURCE_0094,./train_source_image/TRAIN_SOURCE_0094.png,./train_source_gt/TRAIN_SOURCE_0094.png
TRAIN_SOURCE_0095,./train_source_image/TRAIN_SOURCE_0095.png,./train_source_gt/TRAIN_SOURCE_0095.png
TRAIN_SOURCE_0096,./train_source_image/TRAIN_SOURCE_0096.png,./train_source_gt/TRAIN_SOURCE_0096.png
TRAIN_SOURCE_0097,./train_source_image/TRAIN_SOURCE_0097.png,./train_source_gt/TRAIN_SOURCE_0097.png
TRAIN_SOURCE_0098,./train_source_image/TRAIN_SOURCE_0098.png,./train_source_gt/TRAIN_SOURCE_0098.png
TRAIN_SOURCE_0099,./train_source_image/TRAIN_SOURCE_0099.png,./train_source_gt/TRAIN_SOURCE_0099.png
TRAIN_SOURCE_0100,./train_source_image/TRAIN_SOURCE_0100.png,./train_source_gt/TRAIN_SOURCE_0100.png
TRAIN_SOURCE_0101,./train_source_image/TRAIN_SOURCE_0101.png,./train_source_gt/TRAIN_SOURCE_0101.png
TRAIN_SOURCE_0102,./train_source_image/TRAIN_SOURCE_0102.png,./train_source_gt/TRAIN_SOURCE_0102.png
TRAIN_SOURCE_0103,./train_source_image/TRAIN_SOURCE_0103.png,./train_source_gt/TRAIN_SOURCE_0103.png
TRAIN_SOURCE_0104,./train_source_image/TRAIN_SOURCE_0104.png,./train_source_gt/TRAIN_SOURCE_0104.png
TRAIN_SOURCE_0105,./train_source_image/TRAIN_SOURCE_0105.png,./train_source_gt/TRAIN_SOURCE_0105.png
TRAIN_SOURCE_0106,./train_source_image/TRAIN_SOURCE_0106.png,./train_source_gt/TRAIN_SOURCE_0106.png
TRAIN_SOURCE_0107,./train_source_image/TRAIN_SOURCE_0107.png,./train_source_gt/TRAIN_SOURCE_0107.png
TRAIN_SOURCE_0108,./train_source_image/TRAIN_SOURCE_0108.png,./train_source_gt/TRAIN_SOURCE_0108.png
TRAIN_SOURCE_0109,./train_source_image/TRAIN_SOURCE_0109.png,./train_source_gt/TRAIN_SOURCE_0109.png
TRAIN_SOURCE_0110,./train_source_image/TRAIN_SOURCE_0110.png,./train_source_gt/TRAIN_SOURCE_0110.png
TRAIN_SOURCE_0111,./train_source_image/TRAIN_SOURCE_0111.png,./train_source_gt/TRAIN_SOURCE_0111.png
TRAIN_SOURCE_0112,./train_source_image/TRAIN_SOURCE_0112.png,./train_source_gt/TRAIN_SOURCE_0112.png
TRAIN_SOURCE_0113,./train_source_image/TRAIN_SOURCE_0113.png,./train_source_gt/TRAIN_SOURCE_0113.png
TRAIN_SOURCE_0114,./train_source_image/TRAIN_SOURCE_0114.png,./train_source_gt/TRAIN_SOURCE_0114.png
TRAIN_SOURCE_0115,./train_source_image/TRAIN_SOURCE_0115.png,./train_source_gt/TRAIN_SOURCE_0115.png
TRAIN_SOURCE_0116,./train_source_image/TRAIN_SOURCE_0116.png,./train_source_gt/TRAIN_SOURCE_0116.png
TRAIN_SOURCE_0117,./train_source_image/TRAIN_SOURCE_0117.png,./train_source_gt/TRAIN_SOURCE_0117.png
TRAIN_SOURCE_0118,./train_source_image/TRAIN_SOURCE_0118.png,./train_source_gt/TRAIN_SOURCE_0118.png
TRAIN_SOURCE_0119,./train_source_image/TRAIN_SOURCE_0119.png,./train_source_gt/TRAIN_SOURCE_0119.png
TRAIN_SOURCE_0120,./train_source_image/TRAIN_SOURCE_0120.png,./train_source_gt/TRAIN_SOURCE_0120.png
TRAIN_SOURCE_0121,./train_source_image/TRAIN_SOURCE_0121.png,./train_source_gt/TRAIN_SOURCE_0121.png
TRAIN_SOURCE_0122,./train_source_image/TRAIN_SOURCE_0122.png,./train_source_gt/TRAIN_SOURCE_0122.png
TRAIN_SOURCE_0123,./train_source_image/TRAIN_SOURCE_0123.png,./train_source_gt/TRAIN_SOURCE_0123.png
TRAIN_SOURCE_0124,./train_source_image/TRAIN_SOURCE_0124.png,./train_source_gt/TRAIN_SOURCE_0124.png
TRAIN_SOURCE_0125,./train_source_image/TRAIN_SOURCE_0125.png,./train_source_gt/TRAIN_SOURCE_0125.png
TRAIN_SOURCE_0126,./train_source_image/TRAIN_SOURCE_0126.png,./train_source_gt/TRAIN_SOURCE_0126.png
TRAIN_SOURCE_0127,./train_source_image/TRAIN_SOURCE_0127.png,./train_source_gt/TRAIN_SOURCE_0127.png
TRAIN_SOURCE_0128,./train_source_image/TRAIN_SOURCE_0128.png,./train_source_gt/TRAIN_SOURCE_0128.png
TRAIN_SOURCE_0129,./train_source_image/TRAIN_SOURCE_0129.png,./train_source_gt/TRAIN_SOURCE_0129.png
TRAIN_SOURCE_0130,./train_source_image/TRAIN_SOURCE_0130.png,./train_source_gt/TRAIN_SOURCE_0130.png
TRAIN_SOURCE_0131,./train_source_image/TRAIN_SOURCE_0131.png,./train_source_gt/TRAIN_SOURCE_0131.png
TRAIN_SOURCE_0132,./train_source_image/TRAIN_SOURCE_0132.png,./train_source_gt/TRAIN_SOURCE_0132.png
TRAIN_SOURCE_0133,./train_source_image/TRAIN_SOURCE_0133.png,./train_source_gt/TRAIN_SOURCE_0133.png
TRAIN_SOURCE_0134,./train_source_image/TRAIN_SOURCE_0134.png,./train_source_gt/TRAIN_SOURCE_0134.png
TRAIN_SOURCE_0135,./train_source_image/TRAIN_SOURCE_0135.png,./train_source_gt/TRAIN_SOURCE_0135.png
TRAIN_SOURCE_0136,./train_source_image/TRAIN_SOURCE_0136.png,./train_source_gt/TRAIN_SOURCE_0136.png
TRAIN_SOURCE_0137,./train_source_image/TRAIN_SOURCE_0137.png,./train_source_gt/TRAIN_SOURCE_0137.png
TRAIN_SOURCE_0138,./train_source_image/TRAIN_SOURCE_0138.png,./train_source_gt/TRAIN_SOURCE_0138.png
TRAIN_SOURCE_0139,./train_source_image/TRAIN_SOURCE_0139.png,./train_source_gt/TRAIN_SOURCE_0139.png
TRAIN_SOURCE_0140,./train_source_image/TRAIN_SOURCE_0140.png,./train_source_gt/TRAIN_SOURCE_0140.png
TRAIN_SOURCE_0141,./train_source_image/TRAIN_SOURCE_0141.png,./train_source_gt/TRAIN_SOURCE_0141.png
TRAIN_SOURCE_0142,./train_source_image/TRAIN_SOURCE_0142.png,./train_source_gt/TRAIN_SOURCE_0142.png
TRAIN_SOURCE_0143,./train_source_image/TRAIN_SOURCE_0143.png,./train_source_gt/TRAIN_SOURCE_0143.png
TRAIN_SOURCE_0144,./train_source_image/TRAIN_SOURCE_0144.png,./train_source_gt/TRAIN_SOURCE_0144.png
TRAIN_SOURCE_0145,./train_source_image/TRAIN_SOURCE_0145.png,./train_source_gt/TRAIN_SOURCE_0145.png
TRAIN_SOURCE_0146,./train_source_image/TRAIN_SOURCE_0146.png,./train_source_gt/TRAIN_SOURCE_0146.png
TRAIN_SOURCE_0147,./train_source_image/TRAIN_SOURCE_0147.png,./train_source_gt/TRAIN_SOURCE_0147.png
TRAIN_SOURCE_0148,./train_source_image/TRAIN_SOURCE_0148.png,./train_source_gt/TRAIN_SOURCE_0148.png
TRAIN_SOURCE_0149,./train_source_image/TRAIN_SOURCE_0149.png,./train_source_gt/TRAIN_SOURCE_0149.png
TRAIN_SOURCE_0150,./train_source_image/TRAIN_SOURCE_0150.png,./train_source_gt/TRAIN_SOURCE_0150.png
TRAIN_SOURCE_0151,./train_source_image/TRAIN_SOURCE_0151.png,./train_source_gt/TRAIN_SOURCE_0151.png
TRAIN_SOURCE_0152,./train_source_image/TRAIN_SOURCE_0152.png,./train_source_gt/TRAIN_SOURCE_0152.png
TRAIN_SOURCE_0153,./train_source_image/TRAIN_SOURCE_0153.png,./train_source_gt/TRAIN_SOURCE_0153.png
TRAIN_SOURCE_0154,./train_source_image/TRAIN_SOURCE_0154.png,./train_source_gt/TRAIN_SOURCE_0154.png
TRAIN_SOURCE_0155,./train_source_image/TRAIN_SOURCE_0155.png,./train_source_gt/TRAIN_SOURCE_0155.png
TRAIN_SOURCE_0156,./train_source_image/TRAIN_SOURCE_0156.png,./train_source_gt/TRAIN_SOURCE_0156.png
TRAIN_SOURCE_0157,./train_source_image/TRAIN_SOURCE_0157.png,./train_source_gt/TRAIN_SOURCE_0157.png
TRAIN_SOURCE_0158,./train_source_image/TRAIN_SOURCE_0158.png,./train_source_gt/TRAIN_SOURCE_0158.png
TRAIN_SOURCE_0159,./train_source_image/TRAIN_SOURCE_0159.png,./train_source_gt/TRAIN_SOURCE_0159.png
TRAIN_SOURCE_0160,./train_source_image/TRAIN_SOURCE_0160.png,./train_source_gt/TRAIN_SOURCE_0160.png
TRAIN_SOURCE_0161,./train_source_image/TRAIN_SOURCE_0161.png,./train_source_gt/TRAIN_SOURCE_0161.png
TRAIN_SOURCE_0162,./train_source_image/TRAIN_SOURCE_0162.png,./train_source_gt/TRAIN_SOURCE_0162.png
TRAIN_SOURCE_0163,./train_source_image/TRAIN_SOURCE_0163.png,./train_source_gt/TRAIN_SOURCE_0163.png
TRAIN_SOURCE_0164,./train_source_image/TRAIN_SOURCE_0164.png,./train_source_gt/TRAIN_SOURCE_0164.png
TRAIN_SOURCE_0165,./train_source_image/TRAIN_SOURCE_0165.png,./train_source_gt/TRAIN_SOURCE_0165.png
TRAIN_SOURCE_0166,./train_source_image/TRAIN_SOURCE_0166.png,./train_source_gt/TRAIN_SOURCE_0166.png
TRAIN_SOURCE_0167,./train_source_image/TRAIN_SOURCE_0167.png,./train_source_gt/TRAIN_SOURCE_0167.png
TRAIN_SOURCE_0168,./train_source_image/TRAIN_SOURCE_0168.png,./train_source_gt/TRAIN_SOURCE_0168.png
TRAIN_SOURCE_0169,./train_source_image/TRAIN_SOURCE_0169.png,./train_source_gt/TRAIN_SOURCE_0169.png
TRAIN_SOURCE_0170,./train_source_image/TRAIN_SOURCE_0170.png,./train_source_gt/TRAIN_SOURCE_0170.png
TRAIN_SOURCE_0171,./train_source_image/TRAIN_SOURCE_0171.png,./train_source_gt/TRAIN_SOURCE_0171.png
TRAIN_SOURCE_0172,./train_source_image/TRAIN_SOURCE_0172.png,./train_source_gt/TRAIN_SOURCE_0172.png
TRAIN_SOURCE_0173,./train_source_image/TRAIN_SOURCE_0173.png,./train_source_gt/TRAIN_SOURCE_0173.png
TRAIN_SOURCE_0174,./train_source_image/TRAIN_SOURCE_0174.png,./train_source_gt/TRAIN_SOURCE_0174.png
TRAIN_SOURCE_0175,./train_source_image/TRAIN_SOURCE_0175.png,./train_source_gt/TRAIN_SOURCE_0175.png
TRAIN_SOURCE_0176,./train_source_image/TRAIN_SOURCE_0176.png,./train_source_gt/TRAIN_SOURCE_0176.png
TRAIN_SOURCE_0177,./train_source_image/TRAIN_SOURCE_0177.png,./train_source_gt/TRAIN_SOURCE_0177.png
TRAIN_SOURCE_0178,./train_source_image/TRAIN_SOURCE_0178.png,./train_source_gt/TRAIN_SOURCE_0178.png
TRAIN_SOURCE_0179,./train_source_image/TRAIN_SOURCE_0179.png,./train_source_gt/TRAIN_SOURCE_0179.png
TRAIN_SOURCE_0180,./train_source_image/TRAIN_SOURCE_0180.png,./train_source_gt/TRAIN_SOURCE_0180.png
TRAIN_SOURCE_0181,./train_source_image/TRAIN_SOURCE_0181.png,./train_source_gt/TRAIN_SOURCE_0181.png
TRAIN_SOURCE_0182,./train_source_image/TRAIN_SOURCE_0182.png,./train_source_gt/TRAIN_SOURCE_0182.png
TRAIN_SOURCE_0183,./train_source_image/TRAIN_SOURCE_0183.png,./train_source_gt/TRAIN_SOURCE_0183.png
TRAIN_SOURCE_0184,./train_source_image/TRAIN_SOURCE_0184.png,./train_source_gt/TRAIN_SOURCE_0184.png
TRAIN_SOURCE_0185,./train_source_image/TRAIN_SOURCE_0185.png,./train_source_gt/TRAIN_SOURCE_0185.png
TRAIN_SOURCE_0186,./train_source_image/TRAIN_SOURCE_0186.png,./train_source_gt/TRAIN_SOURCE_0186.png
TRAIN_SOURCE_0187,./train_source_image/TRAIN_SOURCE_0187.png,./train_source_gt/TRAIN_SOURCE_0187.png
TRAIN_SOURCE_0188,./train_source_image/TRAIN_SOURCE_0188.png,./train_source_gt/TRAIN_SOURCE_0188.png
TRAIN_SOURCE_0189,./train_source_image/TRAIN_SOURCE_0189.png,./train_source_gt/TRAIN_SOURCE_0189.png
TRAIN_SOURCE_0190,./train_source_image/TRAIN_SOURCE_0190.png,./train_source_gt/TRAIN_SOURCE_0190.png
TRAIN_SOURCE_0191,./train_source_image/TRAIN_SOURCE_0191.png,./train_source_gt/TRAIN_SOURCE_0191.png
TRAIN_SOURCE_0192,./train_source_image/TRAIN_SOURCE_0192.png,./train_source_gt/TRAIN_SOURCE_0192.png
TRAIN_SOURCE_0193,./train_source_image/TRAIN_SOURCE_0193.png,./train_source_gt/TRAIN_SOURCE_0193.png
TRAIN_SOURCE_0194,./train_source_image/TRAIN_SOURCE_0194.png,./train_source_gt/TRAIN_SOURCE_0194.png
TRAIN_SOURCE_0195,./train_source_image/TRAIN_SOURCE_0195.png,./train_source_gt/TRAIN_SOURCE_0195.png
TRAIN_SOURCE_0196,./train_source_image/TRAIN_SOURCE_0196.png,./train_source_gt/TRAIN_SOURCE_0196.png
TRAIN_SOURCE_0197,./train_source_image/TRAIN_SOURCE_0197.png,./train_source_gt/TRAIN_SOURCE_0197.png
TRAIN_SOURCE_0198,./train_source_image/TRAIN_SOURCE_0198.png,./train_source_gt/TRAIN_SOURCE_0198.png
TRAIN_SOURCE_0199,./train_source_image/TRAIN_SOURCE_0199.png,./train_source_gt/TRAIN_SOURCE_0199.png
TRAIN_SOURCE_0200,./train_source_image/TRAIN_SOURCE_0200.png,./train_source_gt/TRAIN_SOURCE_0200.png
TRAIN_SOURCE_0201,./train_source_image/TRAIN_SOURCE_0201.png,./train_source_gt/TRAIN_SOURCE_0201.png
TRAIN_SOURCE_0202,./train_source_image/TRAIN_SOURCE_0202.png,./train_source_gt/TRAIN_SOURCE_0202.png
TRAIN_SOURCE_0203,./train_source_image/TRAIN_SOURCE_0203.png,./train_source_gt/TRAIN_SOURCE_0203.png
TRAIN_SOURCE_0204,./train_source_image/TRAIN_SOURCE_0204.png,./train_source_gt/TRAIN_SOURCE_0204.png
TRAIN_SOURCE_0205,./train_source_image/TRAIN_SOURCE_0205.png,./train_source_gt/TRAIN_SOURCE_0205.png
TRAIN_SOURCE_0206,./train_source_image/TRAIN_SOURCE_0206.png,./train_source_gt/TRAIN_SOURCE_0206.png
TRAIN_SOURCE_0207,./train_source_image/TRAIN_SOURCE_0207.png,./train_source_gt/TRAIN_SOURCE_0207.png
TRAIN_SOURCE_0208,./train_source_image/TRAIN_SOURCE_0208.png,./train_source_gt/TRAIN_SOURCE_0208.png
TRAIN_SOURCE_0209,./train_source_image/TRAIN_SOURCE_0209.png,./train_source_gt/TRAIN_SOURCE_0209.png
TRAIN_SOURCE_0210,./train_source_image/TRAIN_SOURCE_0210.png,./train_source_gt/TRAIN_SOURCE_0210.png
TRAIN_SOURCE_0211,./train_source_image/TRAIN_SOURCE_0211.png,./train_source_gt/TRAIN_SOURCE_0211.png
TRAIN_SOURCE_0212,./train_source_image/TRAIN_SOURCE_0212.png,./train_source_gt/TRAIN_SOURCE_0212.png
TRAIN_SOURCE_0213,./train_source_image/TRAIN_SOURCE_0213.png,./train_source_gt/TRAIN_SOURCE_0213.png
TRAIN_SOURCE_0214,./train_source_image/TRAIN_SOURCE_0214.png,./train_source_gt/TRAIN_SOURCE_0214.png
TRAIN_SOURCE_0215,./train_source_image/TRAIN_SOURCE_0215.png,./train_source_gt/TRAIN_SOURCE_0215.png
TRAIN_SOURCE_0216,./train_source_image/TRAIN_SOURCE_0216.png,./train_source_gt/TRAIN_SOURCE_0216.png
TRAIN_SOURCE_0217,./train_source_image/TRAIN_SOURCE_0217.png,./train_source_gt/TRAIN_SOURCE_0217.png
